PIVlab, ASCII chart output - 16-Oct-2021
FRAME: 300, filenames: MEAN of frames 1:299 & MEAN of frames 1:299, conversion factor xy (px -> m): 0.0002039, conversion factor uv (px/frame -> m/s): 0.010195
x [m],y [m],u [m/s],v [m/s],Vector type [-]
-0.07202551762,0.008696462525,0.001293445908,0.006629494469,1
-0.07202551762,0.01053155234,0.001443737874,0.006324042866,1
-0.07202551762,0.01236664216,0.0001912945321,0.007083423222,1
-0.07202551762,0.01420173198,0.001412272039,0.007037525567,1
-0.07202551762,0.0160368218,0.0011998974,0.007508279804,1
-0.07202551762,0.01787191162,0.001962717403,0.006503012404,1
-0.07202551762,0.01970700143,0.0004349414416,0.005868431161,1
-0.07202551762,0.02154209125,0.0004227915041,0.008347045931,1
-0.07202551762,0.02337718107,0.002062286066,0.007220279683,1
-0.07202551762,0.02521227089,0.001498507044,0.006738456124,1
-0.07202551762,0.02704736071,0.002499556015,0.007401376942,1
-0.07202551762,0.02888245053,0.001851142151,0.006736101709,1
-0.07202551762,0.03071754034,0.003029158166,0.008141606951,1
-0.07202551762,0.03255263016,0.002361148485,0.005356699971,1
-0.07202551762,0.03438771998,0.003471264512,0.006803131601,1
-0.07202551762,0.0362228098,0.003444510194,0.005800908401,1
-0.07202551762,0.03805789962,0.003679678525,0.005405472051,1
-0.07202551762,0.03989298943,0.004400392089,0.004364041412,1
-0.07202551762,0.04172807925,0.004760975537,0.006113780168,1
-0.07202551762,0.04356316907,0.005239914164,0.004264668407,1
-0.07202551762,0.04539825889,0.003561793442,0.005720320117,1
-0.07202551762,0.04723334871,0.001437113598,0.001464881653,1
-0.07202551762,0.04906843853,0.003056870324,0.005837850068,1
-0.07202551762,0.05090352834,0.006034465469,0.002781055267,1
-0.07202551762,0.05273861816,0.003829550675,0.005725305492,1
-0.07202551762,0.05457370798,0.001746023803,0.002303360185,1
-0.07202551762,0.0564087978,0.002063748296,0.005371958873,1
-0.07202551762,0.05824388762,0.001197230755,0.002690210547,1
-0.0701904278,-0.05920186075,0.0008330808101,0.009537658332,1
-0.0701904278,-0.05736677093,-0.0003140212358,0.00479137976,1
-0.0701904278,-0.05553168111,-0.003331070682,0.001301728349,1
-0.0701904278,-0.0536965913,-0.0004192812967,0.001513551627,1
-0.0701904278,-0.05186150148,-0.001475792579,0.00056378215,1
-0.0701904278,-0.05002641166,-0.001657826019,0.0009312619045,1
-0.0701904278,-0.04819132184,-0.002395486306,0.001782163617,1
-0.0701904278,-0.04635623202,-0.002501850468,0.002942523726,1
-0.0701904278,-0.0445211422,-0.004105020873,0.004200052424,1
-0.0701904278,-0.04268605239,-0.001245191322,0.004116584912,1
-0.0701904278,-0.04085096257,-0.001814970724,0.003757189715,1
-0.0701904278,-0.03901587275,-0.002922908743,0.005147335522,1
-0.0701904278,-0.03718078293,-0.002785640968,0.005628159586,1
-0.0701904278,-0.03534569311,-0.002694981029,0.006032398186,1
-0.0701904278,-0.03351060329,-0.002895199024,0.006176775307,1
-0.0701904278,-0.03167551348,-0.00351067928,0.007058899067,1
-0.0701904278,-0.02984042366,-0.004474171841,0.006270274901,1
-0.0701904278,-0.02800533384,-0.003399871517,0.006677843108,1
-0.0701904278,-0.02617024402,-0.003275266425,0.005294860532,1
-0.0701904278,-0.0243351542,-0.003957594016,0.005256201437,1
-0.0701904278,-0.02250006439,-0.002979784434,0.005442958194,1
-0.0701904278,-0.02066497457,-0.002619472915,0.006064915834,1
-0.0701904278,-0.01882988475,-0.002141565838,0.005880522271,1
-0.0701904278,-0.01699479493,-0.002526904484,0.006327505007,1
-0.0701904278,-0.01515970511,-0.001703924296,0.006296271912,1
-0.0701904278,-0.01332461529,-0.001026882421,0.006646146664,1
-0.0701904278,-0.01148952548,-0.001457476431,0.005817401194,1
-0.0701904278,-0.009654435658,-0.001437613279,0.005425161891,1
-0.0701904278,-0.00781934584,-0.001565264265,0.00653509179,1
-0.0701904278,-0.005984256021,0.0002325944681,0.006237220669,1
-0.0701904278,-0.004149166203,-0.0008648383551,0.006429894088,1
-0.0701904278,-0.002314076385,0.0004675283265,0.007843568704,1
-0.0701904278,-0.0004789865665,-0.000309774469,0.007966835141,1
-0.0701904278,0.001356103252,0.0008168658962,0.006749287158,1
-0.0701904278,0.00319119307,-0.0002633288376,0.006668549948,1
-0.0701904278,0.005026282888,-0.0003802895056,0.006594648118,1
-0.0701904278,0.006861372706,0.0002737604636,0.007292749339,1
-0.0701904278,0.008696462525,-0.0001735233535,0.00628191445,1
-0.0701904278,0.01053155234,0.000595885776,0.00571564157,1
-0.0701904278,0.01236664216,0.0006362063851,0.006448416688,1
-0.0701904278,0.01420173198,0.0006083891653,0.007498940857,1
-0.0701904278,0.0160368218,0.00211042935,0.007855079768,1
-0.0701904278,0.01787191162,0.0004109436913,0.006384783796,1
-0.0701904278,0.01970700143,0.001446046552,0.007973009838,1
-0.0701904278,0.02154209125,0.001825812611,0.006920181719,1
-0.0701904278,0.02337718107,0.001735871202,0.007097645708,1
-0.0701904278,0.02521227089,0.002557544253,0.006592521054,1
-0.0701904278,0.02704736071,0.002274560212,0.006739394171,1
-0.0701904278,0.02888245053,0.001248354976,0.006069525419,1
-0.0701904278,0.03071754034,0.002703630683,0.007311943452,1
-0.0701904278,0.03255263016,0.002744773316,0.006200923399,1
-0.0701904278,0.03438771998,0.003363938425,0.005975872348,1
-0.0701904278,0.0362228098,0.004259137078,0.006355907886,1
-0.0701904278,0.03805789962,0.003037035707,0.005058511641,1
-0.0701904278,0.03989298943,0.003048375669,0.005006029599,1
-0.0701904278,0.04172807925,0.004558758905,0.00738471105,1
-0.0701904278,0.04356316907,0.00281206055,0.005889292678,1
-0.0701904278,0.04539825889,0.001056337406,0.006248475576,1
-0.0701904278,0.04723334871,0.003535272007,0.004076063596,1
-0.0701904278,0.04906843853,0.004066034616,0.004328105437,1
-0.0701904278,0.05090352834,0.00458314693,0.004377358886,1
-0.0701904278,0.05273861816,0.004001340205,0.003939458536,1
-0.0701904278,0.05457370798,0.001518773509,0.001371481275,1
-0.0701904278,0.0564087978,0.00216737585,0.002818929771,1
-0.0701904278,0.05824388762,0.004904875196,0.002755602906,1
-0.06835533798,-0.05920186075,-0.001882081102,0.004440203243,1
-0.06835533798,-0.05736677093,-0.001868339888,0.002058256605,1
-0.06835533798,-0.05553168111,-0.001835630499,0.0007650879134,1
-0.06835533798,-0.0536965913,-0.0039348124,0.001437960892,1
-0.06835533798,-0.05186150148,-0.002976178056,0.003976943241,1
-0.06835533798,-0.05002641166,-0.00313105664,0.00171954702,1
-0.06835533798,-0.04819132184,-0.005340942957,0.00325860086,1
-0.06835533798,-0.04635623202,-0.005011935088,0.004022229031,1
-0.06835533798,-0.0445211422,-0.002892800892,0.004036922703,1
-0.06835533798,-0.04268605239,-0.003004062426,0.004727021485,1
-0.06835533798,-0.04085096257,-0.003482242934,0.005793512186,1
-0.06835533798,-0.03901587275,-0.00414550098,0.00508560216,1
-0.06835533798,-0.03718078293,-0.003121990172,0.00470879846,1
-0.06835533798,-0.03534569311,-0.002826857195,0.005433664714,1
-0.06835533798,-0.03351060329,-0.004243039474,0.00659642883,1
-0.06835533798,-0.03167551348,-0.004071829509,0.004379788407,1
-0.06835533798,-0.02984042366,-0.003557296342,0.006236336238,1
-0.06835533798,-0.02800533384,-0.002491888923,0.005732365231,1
-0.06835533798,-0.02617024402,-0.003520071518,0.005387049608,1
-0.06835533798,-0.0243351542,-0.003354538093,0.005655241968,1
-0.06835533798,-0.02250006439,-0.002990918688,0.005840842835,1
-0.06835533798,-0.02066497457,-0.003024914178,0.00649819222,1
-0.06835533798,-0.01882988475,-0.002083129036,0.006348747003,1
-0.06835533798,-0.01699479493,-0.002259193461,0.005733904548,1
-0.06835533798,-0.01515970511,-0.0009783154734,0.006314036863,1
-0.06835533798,-0.01332461529,-0.001984358507,0.007217494508,1
-0.06835533798,-0.01148952548,-0.001959585123,0.005423181773,1
-0.06835533798,-0.009654435658,-0.002344888899,0.005735352836,1
-0.06835533798,-0.00781934584,-0.002176210243,0.006032222345,1
-0.06835533798,-0.005984256021,-0.001838169006,0.006681400509,1
-0.06835533798,-0.004149166203,-0.001036546319,0.006910180661,1
-0.06835533798,-0.002314076385,-0.0004940703456,0.006820689029,1
-0.06835533798,-0.0004789865665,-0.0003630929776,0.007094523035,1
-0.06835533798,0.001356103252,-0.000847088161,0.00763815741,1
-0.06835533798,0.00319119307,-0.000111698243,0.006782646404,1
-0.06835533798,0.005026282888,0.0005253279839,0.007113175861,1
-0.06835533798,0.006861372706,0.0008268709448,0.007192121051,1
-0.06835533798,0.008696462525,0.001047957471,0.007058363779,1
-0.06835533798,0.01053155234,0.001415570606,0.00657248049,1
-0.06835533798,0.01236664216,0.001492053971,0.006923672352,1
-0.06835533798,0.01420173198,0.001233351601,0.006648210112,1
-0.06835533798,0.0160368218,0.001843320836,0.006994649169,1
-0.06835533798,0.01787191162,0.001475295462,0.006028769997,1
-0.06835533798,0.01970700143,0.001277950699,0.006961087036,1
-0.06835533798,0.02154209125,0.0005184304305,0.007101576081,1
-0.06835533798,0.02337718107,0.002688913184,0.007059816121,1
-0.06835533798,0.02521227089,0.001881583722,0.006263811475,1
-0.06835533798,0.02704736071,0.002494832593,0.006183909513,1
-0.06835533798,0.02888245053,0.002728974971,0.006161712172,1
-0.06835533798,0.03071754034,0.003401953452,0.007361092962,1
-0.06835533798,0.03255263016,0.003176754998,0.006517531775,1
-0.06835533798,0.03438771998,0.003292728171,0.005652171189,1
-0.06835533798,0.0362228098,0.003608580009,0.005936527571,1
-0.06835533798,0.03805789962,0.003135849535,0.004937662827,1
-0.06835533798,0.03989298943,0.003712533922,0.006619205461,1
-0.06835533798,0.04172807925,0.00339252889,0.00619113428,1
-0.06835533798,0.04356316907,0.003535616017,0.005413091056,1
-0.06835533798,0.04539825889,0.001692057748,0.007164196628,1
-0.06835533798,0.04723334871,0.004417958745,0.004512644004,1
-0.06835533798,0.04906843853,0.004773414443,0.004092499894,1
-0.06835533798,0.05090352834,0.004178149781,0.004394892129,1
-0.06835533798,0.05273861816,0.002935390604,0.004475341526,1
-0.06835533798,0.05457370798,0.003975039763,0.004290200887,1
-0.06835533798,0.0564087978,0.003179190424,0.004131332814,1
-0.06835533798,0.05824388762,0.002128602531,0.002284294183,1
-0.06652024816,-0.05920186075,-0.0001449430915,0.003332723556,1
-0.06652024816,-0.05736677093,-0.00198674616,0.002743562129,1
-0.06652024816,-0.05553168111,-0.002806245888,0.0008461879686,1
-0.06652024816,-0.0536965913,-0.001357609,0.00182163728,1
-0.06652024816,-0.05186150148,-0.002314536527,0.002624840249,1
-0.06652024816,-0.05002641166,-0.003650417264,0.002813476594,1
-0.06652024816,-0.04819132184,-0.004060497717,0.004618490179,1
-0.06652024816,-0.04635623202,-0.004229625509,0.004253552639,1
-0.06652024816,-0.0445211422,-0.005991263112,0.003685963983,1
-0.06652024816,-0.04268605239,-0.003825719211,0.003848521615,1
-0.06652024816,-0.04085096257,-0.003657712271,0.003526744715,1
-0.06652024816,-0.03901587275,-0.003691467186,0.005199983931,1
-0.06652024816,-0.03718078293,-0.003599351969,0.006290217122,1
-0.06652024816,-0.03534569311,-0.004073685333,0.004662060942,1
-0.06652024816,-0.03351060329,-0.002777387482,0.006752977556,1
-0.06652024816,-0.03167551348,-0.003199602308,0.005859292448,1
-0.06652024816,-0.02984042366,-0.003209435402,0.005059601822,1
-0.06652024816,-0.02800533384,-0.003880479223,0.005330698426,1
-0.06652024816,-0.02617024402,-0.003750156425,0.005066151701,1
-0.06652024816,-0.0243351542,-0.003205484261,0.005796633924,1
-0.06652024816,-0.02250006439,-0.002292231215,0.005957589161,1
-0.06652024816,-0.02066497457,-0.002625770159,0.006534970871,1
-0.06652024816,-0.01882988475,-0.002356352949,0.006902468608,1
-0.06652024816,-0.01699479493,-0.001270548779,0.005619135027,1
-0.06652024816,-0.01515970511,-0.002655311299,0.006432662949,1
-0.06652024816,-0.01332461529,-0.001922597808,0.006007226504,1
-0.06652024816,-0.01148952548,-0.002052159439,0.00641848591,1
-0.06652024816,-0.009654435658,-0.001930693314,0.006515607831,1
-0.06652024816,-0.00781934584,-0.002333106586,0.006953314901,1
-0.06652024816,-0.005984256021,-0.002300026552,0.006055452424,1
-0.06652024816,-0.004149166203,-0.001914840516,0.00668550995,1
-0.06652024816,-0.002314076385,-0.001173562888,0.006847017899,1
-0.06652024816,-0.0004789865665,-0.0005574902169,0.006290758856,1
-0.06652024816,0.001356103252,-0.0002201060406,0.006547612644,1
-0.06652024816,0.00319119307,-0.0004683150824,0.006670547661,1
-0.06652024816,0.005026282888,-2.145522881e-05,0.007182279273,1
-0.06652024816,0.006861372706,0.0009575292491,0.007096032971,1
-0.06652024816,0.008696462525,0.001155141719,0.007460318068,1
-0.06652024816,0.01053155234,0.001028491327,0.007594299276,1
-0.06652024816,0.01236664216,0.001423016156,0.007175555755,1
-0.06652024816,0.01420173198,0.000914141659,0.00688676095,1
-0.06652024816,0.0160368218,0.001882661458,0.007204047648,1
-0.06652024816,0.01787191162,0.001753826637,0.00618698105,1
-0.06652024816,0.01970700143,0.001636732251,0.006984331514,1
-0.06652024816,0.02154209125,0.003344878897,0.006615911352,1
-0.06652024816,0.02337718107,0.003330427408,0.006249058662,1
-0.06652024816,0.02521227089,0.002080541545,0.006986510015,1
-0.06652024816,0.02704736071,0.002558519385,0.006283710725,1
-0.06652024816,0.02888245053,0.00294899489,0.00632784957,1
-0.06652024816,0.03071754034,0.002852012146,0.007257855775,1
-0.06652024816,0.03255263016,0.003919785969,0.005776797618,1
-0.06652024816,0.03438771998,0.002345317205,0.006121154814,1
-0.06652024816,0.0362228098,0.003156962613,0.006450187961,1
-0.06652024816,0.03805789962,0.003872076924,0.005827789749,1
-0.06652024816,0.03989298943,0.002817578918,0.005080930483,1
-0.06652024816,0.04172807925,0.003558445535,0.006074477479,1
-0.06652024816,0.04356316907,0.002964784643,0.004711975413,1
-0.06652024816,0.04539825889,0.004002589046,0.005937416171,1
-0.06652024816,0.04723334871,0.005100292392,0.004965171119,1
-0.06652024816,0.04906843853,0.004786819817,0.005384200522,1
-0.06652024816,0.05090352834,0.003788016851,0.00519432793,1
-0.06652024816,0.05273861816,0.004534753002,0.004862231682,1
-0.06652024816,0.05457370798,0.005581867975,0.00583478331,1
-0.06652024816,0.0564087978,0.003859795394,0.003541849602,1
-0.06652024816,0.05824388762,0.003500979174,0.003890125452,1
-0.06468515834,-0.05920186075,-0.003961194295,0.002896856146,1
-0.06468515834,-0.05736677093,-0.001386123231,0.003110489368,1
-0.06468515834,-0.05553168111,-0.002241948266,0.001031265918,1
-0.06468515834,-0.0536965913,-0.004567878028,0.001198381474,1
-0.06468515834,-0.05186150148,-0.003483034149,0.001722288881,1
-0.06468515834,-0.05002641166,-0.005248670498,0.003138482017,1
-0.06468515834,-0.04819132184,-0.004144450395,0.002636320791,1
-0.06468515834,-0.04635623202,-0.004308196168,0.003764379132,1
-0.06468515834,-0.0445211422,-0.004564230368,0.003483598973,1
-0.06468515834,-0.04268605239,-0.004636137507,0.005287871213,1
-0.06468515834,-0.04085096257,-0.004148433478,0.004437348103,1
-0.06468515834,-0.03901587275,-0.003654341255,0.005073944075,1
-0.06468515834,-0.03718078293,-0.003810244373,0.004955338361,1
-0.06468515834,-0.03534569311,-0.0041180301,0.004886339457,1
-0.06468515834,-0.03351060329,-0.003454566308,0.00492777439,1
-0.06468515834,-0.03167551348,-0.003903283558,0.004725408296,1
-0.06468515834,-0.02984042366,-0.004711297719,0.005305122035,1
-0.06468515834,-0.02800533384,-0.004032538495,0.004993819958,1
-0.06468515834,-0.02617024402,-0.003386992856,0.005167402548,1
-0.06468515834,-0.0243351542,-0.003640998376,0.005686294453,1
-0.06468515834,-0.02250006439,-0.00347998002,0.006031031248,1
-0.06468515834,-0.02066497457,-0.003602048246,0.005847951017,1
-0.06468515834,-0.01882988475,-0.003593901846,0.006775868614,1
-0.06468515834,-0.01699479493,-0.002505400138,0.006321849252,1
-0.06468515834,-0.01515970511,-0.002523238066,0.006140602518,1
-0.06468515834,-0.01332461529,-0.002077804911,0.006199121132,1
-0.06468515834,-0.01148952548,-0.002438767172,0.006379109393,1
-0.06468515834,-0.009654435658,-0.002027290017,0.006114407483,1
-0.06468515834,-0.00781934584,-0.001433296902,0.00627524608,1
-0.06468515834,-0.005984256021,-0.001518485353,0.006064031601,1
-0.06468515834,-0.004149166203,-0.001499593415,0.006480718607,1
-0.06468515834,-0.002314076385,-0.0009003471678,0.006774061115,1
-0.06468515834,-0.0004789865665,-0.001119701241,0.006557979377,1
-0.06468515834,0.001356103252,-0.001072605024,0.006904605413,1
-0.06468515834,0.00319119307,-0.0007169620464,0.007174714593,1
-0.06468515834,0.005026282888,0.000420139291,0.006739870103,1
-0.06468515834,0.006861372706,8.012001092e-05,0.006756205751,1
-0.06468515834,0.008696462525,0.0008183997325,0.006939343533,1
-0.06468515834,0.01053155234,0.001368356245,0.007103925274,1
-0.06468515834,0.01236664216,0.001646844505,0.006976295991,1
-0.06468515834,0.01420173198,0.00127040875,0.006680443808,1
-0.06468515834,0.0160368218,0.001833839138,0.006958394597,1
-0.06468515834,0.01787191162,0.001782407522,0.007145996931,1
-0.06468515834,0.01970700143,0.002414578595,0.006708898156,1
-0.06468515834,0.02154209125,0.002474911685,0.006645720712,1
-0.06468515834,0.02337718107,0.002412815373,0.006558907356,1
-0.06468515834,0.02521227089,0.002345641304,0.006336527964,1
-0.06468515834,0.02704736071,0.002528268319,0.006220129909,1
-0.06468515834,0.02888245053,0.003029068009,0.006416521241,1
-0.06468515834,0.03071754034,0.002262638856,0.006779142954,1
-0.06468515834,0.03255263016,0.003984307328,0.005983766782,1
-0.06468515834,0.03438771998,0.003457724078,0.006191709746,1
-0.06468515834,0.0362228098,0.004106066051,0.005929513107,1
-0.06468515834,0.03805789962,0.002800643205,0.007117457926,1
-0.06468515834,0.03989298943,0.00359906644,0.00501247581,1
-0.06468515834,0.04172807925,0.003646121959,0.005212858704,1
-0.06468515834,0.04356316907,0.004389101698,0.005625566629,1
-0.06468515834,0.04539825889,0.003118362451,0.006599005611,1
-0.06468515834,0.04723334871,0.003722700494,0.005910436762,1
-0.06468515834,0.04906843853,0.004762987983,0.004286045427,1
-0.06468515834,0.05090352834,0.005599278133,0.004977406347,1
-0.06468515834,0.05273861816,0.002016565567,0.002981899237,1
-0.06468515834,0.05457370798,0.004338985721,0.003837341113,1
-0.06468515834,0.0564087978,0.004027381598,0.00490714644,1
-0.06468515834,0.05824388762,0.004463975875,0.003879258125,1
-0.06285006853,-0.05920186075,-0.001953990173,0.0003508364571,1
-0.06285006853,-0.05736677093,-0.001536415165,0.001488847689,1
-0.06285006853,-0.05553168111,-0.003653667616,0.0006606255416,1
-0.06285006853,-0.0536965913,-0.00519533359,0.002034501802,1
-0.06285006853,-0.05186150148,-0.005223624904,0.002416923297,1
-0.06285006853,-0.05002641166,-0.005525335395,0.002967730814,1
-0.06285006853,-0.04819132184,-0.00522640819,0.002974574274,1
-0.06285006853,-0.04635623202,-0.003968296934,0.003999311391,1
-0.06285006853,-0.0445211422,-0.005149643865,0.003496686554,1
-0.06285006853,-0.04268605239,-0.005103411446,0.003954879713,1
-0.06285006853,-0.04085096257,-0.00516237011,0.003591475232,1
-0.06285006853,-0.03901587275,-0.004030764146,0.003988911102,1
-0.06285006853,-0.03718078293,-0.004375986968,0.003969353755,1
-0.06285006853,-0.03534569311,-0.004182044668,0.005363738529,1
-0.06285006853,-0.03351060329,-0.004428281358,0.005585849525,1
-0.06285006853,-0.03167551348,-0.004127095114,0.004256600255,1
-0.06285006853,-0.02984042366,-0.005032547074,0.005475691188,1
-0.06285006853,-0.02800533384,-0.004133504051,0.004633128293,1
-0.06285006853,-0.02617024402,-0.004700370028,0.004150997974,1
-0.06285006853,-0.0243351542,-0.004408467131,0.004287825597,1
-0.06285006853,-0.02250006439,-0.004563143976,0.005384733431,1
-0.06285006853,-0.02066497457,-0.002821272833,0.0057887596,1
-0.06285006853,-0.01882988475,-0.003267910668,0.005269311771,1
-0.06285006853,-0.01699479493,-0.003066481731,0.005770901406,1
-0.06285006853,-0.01515970511,-0.002593034914,0.006143136214,1
-0.06285006853,-0.01332461529,-0.002464934153,0.006547921642,1
-0.06285006853,-0.01148952548,-0.003011984553,0.005920000668,1
-0.06285006853,-0.009654435658,-0.003387622576,0.006316186786,1
-0.06285006853,-0.00781934584,-0.001594858436,0.006178502209,1
-0.06285006853,-0.005984256021,-0.001571278382,0.00750486803,1
-0.06285006853,-0.004149166203,-0.001656442506,0.006421016934,1
-0.06285006853,-0.002314076385,-0.001523435777,0.007080953557,1
-0.06285006853,-0.0004789865665,-0.001114526296,0.006959488393,1
-0.06285006853,0.001356103252,-0.000629022921,0.007113200166,1
-0.06285006853,0.00319119307,-0.0005069690406,0.006392449334,1
-0.06285006853,0.005026282888,0.0001694106194,0.00674543708,1
-0.06285006853,0.006861372706,0.0006813906742,0.006938713547,1
-0.06285006853,0.008696462525,0.0001507685201,0.007395812249,1
-0.06285006853,0.01053155234,0.00124814913,0.007022424724,1
-0.06285006853,0.01236664216,0.001126503963,0.006894984716,1
-0.06285006853,0.01420173198,0.001088463365,0.00706470511,1
-0.06285006853,0.0160368218,0.001464801357,0.007148956554,1
-0.06285006853,0.01787191162,0.001499899104,0.007374637001,1
-0.06285006853,0.01970700143,0.002019436261,0.007056733891,1
-0.06285006853,0.02154209125,0.002082243129,0.006500278898,1
-0.06285006853,0.02337718107,0.002819538291,0.007084906282,1
-0.06285006853,0.02521227089,0.003016490082,0.006654342272,1
-0.06285006853,0.02704736071,0.002712718419,0.006932891132,1
-0.06285006853,0.02888245053,0.003734026601,0.006170792931,1
-0.06285006853,0.03071754034,0.003452144897,0.00614011125,1
-0.06285006853,0.03255263016,0.002636852936,0.005651426284,1
-0.06285006853,0.03438771998,0.003778543665,0.005629112416,1
-0.06285006853,0.0362228098,0.003303459252,0.005325204079,1
-0.06285006853,0.03805789962,0.003377954117,0.006749348373,1
-0.06285006853,0.03989298943,0.003897666981,0.006112723279,1
-0.06285006853,0.04172807925,0.003221714129,0.005738736973,1
-0.06285006853,0.04356316907,0.002108942114,0.005799949584,1
-0.06285006853,0.04539825889,0.004638405332,0.005771420636,1
-0.06285006853,0.04723334871,0.004544455241,0.005402463766,1
-0.06285006853,0.04906843853,0.004600028429,0.006110238478,1
-0.06285006853,0.05090352834,0.004784602137,0.003986464539,1
-0.06285006853,0.05273861816,0.005153866656,0.004443515323,1
-0.06285006853,0.05457370798,0.003628545446,0.003553639496,1
-0.06285006853,0.0564087978,0.003992074097,0.003513479116,1
-0.06285006853,0.05824388762,0.006208410097,0.002921187659,1
-0.06101497871,-0.05920186075,-0.000817936502,0.003286963742,1
-0.06101497871,-0.05736677093,-0.002020925275,0.001511462465,1
-0.06101497871,-0.05553168111,-0.003749771512,0.001072920358,1
-0.06101497871,-0.0536965913,-0.004797509329,0.003041988678,1
-0.06101497871,-0.05186150148,-0.005128710971,0.002592800789,1
-0.06101497871,-0.05002641166,-0.005110028992,0.002767360374,1
-0.06101497871,-0.04819132184,-0.005699636368,0.003142821976,1
-0.06101497871,-0.04635623202,-0.004933083743,0.003080563138,1
-0.06101497871,-0.0445211422,-0.00457714891,0.004613899864,1
-0.06101497871,-0.04268605239,-0.004699019304,0.004161653302,1
-0.06101497871,-0.04085096257,-0.004695010955,0.004357841212,1
-0.06101497871,-0.03901587275,-0.004895771072,0.00401768013,1
-0.06101497871,-0.03718078293,-0.004451768435,0.004399926672,1
-0.06101497871,-0.03534569311,-0.003785741118,0.004965372458,1
-0.06101497871,-0.03351060329,-0.004616553511,0.003565034629,1
-0.06101497871,-0.03167551348,-0.004220578287,0.005189483468,1
-0.06101497871,-0.02984042366,-0.004411577131,0.004564925928,1
-0.06101497871,-0.02800533384,-0.004415359761,0.004759811788,1
-0.06101497871,-0.02617024402,-0.003360790828,0.005039980352,1
-0.06101497871,-0.0243351542,-0.002565851648,0.005183244925,1
-0.06101497871,-0.02250006439,-0.00388638007,0.006796732634,1
-0.06101497871,-0.02066497457,-0.003216322315,0.005949779738,1
-0.06101497871,-0.01882988475,-0.003152307994,0.004732924036,1
-0.06101497871,-0.01699479493,-0.002989910981,0.005102465274,1
-0.06101497871,-0.01515970511,-0.003850173256,0.005821404083,1
-0.06101497871,-0.01332461529,-0.00251404645,0.005730356733,1
-0.06101497871,-0.01148952548,-0.003032585201,0.00667757347,1
-0.06101497871,-0.009654435658,-0.002808003008,0.005844573674,1
-0.06101497871,-0.00781934584,-0.002694005167,0.006426944088,1
-0.06101497871,-0.005984256021,-0.001372269456,0.006648395595,1
-0.06101497871,-0.004149166203,-0.002154174486,0.006368841217,1
-0.06101497871,-0.002314076385,-0.001082456396,0.007259148467,1
-0.06101497871,-0.0004789865665,-0.001194735671,0.006554298827,1
-0.06101497871,0.001356103252,-0.0008719187044,0.006938117532,1
-0.06101497871,0.00319119307,-6.286975973e-05,0.006104844029,1
