PIVlab, ASCII chart output - 16-Oct-2021
FRAME: 300, filenames: MEAN of frames 1:299 & MEAN of frames 1:299, conversion factor xy (px -> m): 0.00020423, conversion factor uv (px/frame -> m/s): 0.010212
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.01878948224,0.0849611371,-0.003294892129,0.03719996235,1
0.01878948224,0.08822887314,-0.002147280299,0.03698502197,1
0.01878948224,0.09149660919,-0.003425630248,0.03651324688,1
0.01878948224,0.09476434523,0.0005541909301,0.03440630749,1
0.01878948224,0.09803208127,0.001390276091,0.03149957663,1
0.01878948224,0.1012998173,0.002032525013,0.03004637685,1
0.01878948224,0.1045675534,0.004508931045,0.02869975613,1
0.01878948224,0.1078352894,0.001957779926,0.02324660266,1
0.01878948224,0.1111030254,0.004356731372,0.02124234773,1
0.01878948224,0.1143707615,0.004661226665,0.02071222206,1
0.01878948224,0.1176384975,0.004614810362,0.01750345802,1
0.02205721829,0.006535472085,-0.02294220138,0.008448728539,1
0.02205721829,0.009803208127,-0.02012989098,0.01389928453,1
0.02205721829,0.01307094417,-0.02203090035,0.01443534016,1
0.02205721829,0.01633868021,-0.01979585734,0.01629147294,1
0.02205721829,0.01960641625,-0.01995164342,0.01590885713,1
0.02205721829,0.0228741523,-0.02232788317,0.01844203592,1
0.02205721829,0.02614188834,-0.02160508709,0.02033745004,1
0.02205721829,0.02940962438,-0.02171473068,0.02012446464,1
0.02205721829,0.03267736042,-0.01997443835,0.02102187703,1
0.02205721829,0.03594509647,-0.01913306184,0.02302178086,1
0.02205721829,0.03921283251,-0.01848906395,0.02470867436,1
0.02205721829,0.04248056855,-0.01814847978,0.02740202432,1
0.02205721829,0.04574830459,-0.01713950406,0.02899129347,1
0.02205721829,0.04901604064,-0.01658096052,0.02946173707,1
0.02205721829,0.05228377668,-0.01683124729,0.03034381402,1
0.02205721829,0.05555151272,-0.01641908666,0.03171863784,1
0.02205721829,0.05881924876,-0.01706833021,0.03266142996,1
0.02205721829,0.06208698481,-0.0169809883,0.03322022617,1
0.02205721829,0.06535472085,-0.01352701842,0.03441429158,1
0.02205721829,0.06862245689,-0.01131210742,0.03508717279,1
0.02205721829,0.07189019293,-0.01125084751,0.03697161405,1
0.02205721829,0.07515792898,-0.009623417991,0.03889418982,1
0.02205721829,0.07842566502,-0.009350203178,0.03885387255,1
0.02205721829,0.08169340106,-0.00712535404,0.03867375907,1
0.02205721829,0.0849611371,-0.003441622165,0.04092616236,1
0.02205721829,0.08822887314,-0.002131145011,0.04136548601,1
0.02205721829,0.09149660919,-0.001369678149,0.03928942448,1
0.02205721829,0.09476434523,-0.0003242033067,0.0377211581,1
0.02205721829,0.09803208127,0.00119642664,0.03679945461,1
0.02205721829,0.1012998173,0.0030808319,0.03487749186,1
0.02205721829,0.1045675534,0.004266741199,0.02997224555,1
0.02205721829,0.1078352894,0.004421673992,0.02773889039,1
0.02205721829,0.1111030254,0.004706136287,0.02667757291,1
0.02205721829,0.1143707615,0.004846685977,0.02321820045,1
0.02205721829,0.1176384975,0.005606718658,0.01884898577,1
0.02532495433,0.006535472085,-0.01719980504,0.01963353444,1
0.02532495433,0.009803208127,-0.01966682062,0.01301770509,1
0.02532495433,0.01307094417,-0.02186830278,0.01497224319,1
0.02532495433,0.01633868021,-0.02150096396,0.01657339202,1
0.02532495433,0.01960641625,-0.02476561515,0.01639567827,1
0.02532495433,0.0228741523,-0.02445480903,0.01787318082,1
0.02532495433,0.02614188834,-0.02398844207,0.01895680471,1
0.02532495433,0.02940962438,-0.02346517658,0.01917883075,1
0.02532495433,0.03267736042,-0.02176334526,0.02059864781,1
0.02532495433,0.03594509647,-0.02129110626,0.02196696933,1
0.02532495433,0.03921283251,-0.02126788363,0.02441772762,1
0.02532495433,0.04248056855,-0.01975538338,0.02618065717,1
0.02532495433,0.04574830459,-0.01891728048,0.02855892969,1
0.02532495433,0.04901604064,-0.01971663464,0.03113232651,1
0.02532495433,0.05228377668,-0.01792187993,0.03278971275,1
0.02532495433,0.05555151272,-0.01747377899,0.03363251625,1
0.02532495433,0.05881924876,-0.01743920832,0.03488362565,1
0.02532495433,0.06208698481,-0.01548555309,0.03617563732,1
0.02532495433,0.06535472085,-0.01416893644,0.03714896078,1
0.02532495433,0.06862245689,-0.01222870118,0.03867391358,1
0.02532495433,0.07189019293,-0.01096840358,0.03981740476,1
0.02532495433,0.07515792898,-0.008705824276,0.04185404995,1
0.02532495433,0.07842566502,-0.006877215255,0.04105975954,1
0.02532495433,0.08169340106,-0.005719412404,0.04208511964,1
0.02532495433,0.0849611371,-0.003460828152,0.0415121457,1
0.02532495433,0.08822887314,-0.003732536478,0.04341603436,1
0.02532495433,0.09149660919,-0.001205007003,0.04163487476,1
0.02532495433,0.09476434523,0.000276282397,0.04138868993,1
0.02532495433,0.09803208127,0.002027375396,0.03969369719,1
0.02532495433,0.1012998173,0.003632381233,0.03844197133,1
0.02532495433,0.1045675534,0.004773112186,0.03530585488,1
0.02532495433,0.1078352894,0.004179898231,0.03446409214,1
0.02532495433,0.1111030254,0.005174073704,0.03040317013,1
0.02532495433,0.1143707615,0.004618880052,0.02738459585,1
0.02532495433,0.1176384975,0.006265412614,0.02309166422,1
0.02859269037,0.006535472085,-0.01814356618,0.02106085224,1
0.02859269037,0.009803208127,-0.02275137444,0.0175559208,1
0.02859269037,0.01307094417,-0.02551282788,0.01476051444,1
0.02859269037,0.01633868021,-0.02559553928,0.01464762107,1
0.02859269037,0.01960641625,-0.02585885474,0.01564079978,1
0.02859269037,0.0228741523,-0.02621432859,0.01664441972,1
0.02859269037,0.02614188834,-0.02608433581,0.01835553395,1
0.02859269037,0.02940962438,-0.02491474488,0.0194967935,1
0.02859269037,0.03267736042,-0.02556292722,0.02090099582,1
0.02859269037,0.03594509647,-0.02441527649,0.02394926455,1
0.02859269037,0.03921283251,-0.02320313278,0.02651337551,1
0.02859269037,0.04248056855,-0.02326199194,0.02792335419,1
0.02859269037,0.04574830459,-0.02185057052,0.0308433243,1
0.02859269037,0.04901604064,-0.02157245112,0.03332030554,1
0.02859269037,0.05228377668,-0.01982155896,0.03483463619,1
0.02859269037,0.05555151272,-0.01938378348,0.03571069862,1
0.02859269037,0.05881924876,-0.01656229647,0.03896278269,1
0.02859269037,0.06208698481,-0.01392269552,0.03955956863,1
0.02859269037,0.06535472085,-0.0134604984,0.04062841975,1
0.02859269037,0.06862245689,-0.01147070785,0.04117927186,1
0.02859269037,0.07189019293,-0.00969319324,0.0427025538,1
0.02859269037,0.07515792898,-0.007939340354,0.04360927821,1
0.02859269037,0.07842566502,-0.005998100792,0.04357851949,1
0.02859269037,0.08169340106,-0.004290848531,0.04356650551,1
0.02859269037,0.0849611371,-0.003580365619,0.04421422872,1
0.02859269037,0.08822887314,-0.002224467729,0.04356918569,1
0.02859269037,0.09149660919,-0.0008768252893,0.04345524792,1
0.02859269037,0.09476434523,0.0003350740049,0.04285989935,1
0.02859269037,0.09803208127,0.002911089003,0.04223812364,1
0.02859269037,0.1012998173,0.006071521129,0.04083453155,1
0.02859269037,0.1045675534,0.006733649344,0.0401933611,1
0.02859269037,0.1078352894,0.005930008841,0.03769375267,1
0.02859269037,0.1111030254,0.006671137337,0.03479653846,1
0.02859269037,0.1143707615,0.006796524444,0.03068850088,1
0.02859269037,0.1176384975,0.007169141941,0.02701262309,1
0.03186042641,0.006535472085,-0.02507062807,0.01805220652,1
0.03186042641,0.009803208127,-0.02508780504,0.01425295969,1
0.03186042641,0.01307094417,-0.02558989831,0.01510561656,1
0.03186042641,0.01633868021,-0.02741218389,0.01527501288,1
0.03186042641,0.01960641625,-0.02769253028,0.01580399044,1
0.03186042641,0.0228741523,-0.02818820179,0.01731552808,1
0.03186042641,0.02614188834,-0.02822923332,0.01791102759,1
0.03186042641,0.02940962438,-0.02679568154,0.01823754286,1
0.03186042641,0.03267736042,-0.0272219282,0.02346825768,1
0.03186042641,0.03594509647,-0.02681448285,0.02662494164,1
0.03186042641,0.03921283251,-0.02596341194,0.02869898561,1
0.03186042641,0.04248056855,-0.02510739844,0.03006080629,1
0.03186042641,0.04574830459,-0.02295945513,0.03331038412,1
0.03186042641,0.04901604064,-0.02076960183,0.03632103371,1
0.03186042641,0.05228377668,-0.01905032237,0.0385542366,1
0.03186042641,0.05555151272,-0.01654957768,0.04053308976,1
0.03186042641,0.05881924876,-0.01444032654,0.04096926412,1
0.03186042641,0.06208698481,-0.01170845999,0.04267463073,1
0.03186042641,0.06535472085,-0.008510964084,0.04310552572,1
0.03186042641,0.06862245689,-0.007833726666,0.04425356079,1
0.03186042641,0.07189019293,-0.004549695551,0.04392638178,1
0.03186042641,0.07515792898,-0.003774754344,0.04429483297,1
0.03186042641,0.07842566502,-0.002153856593,0.04417339502,1
0.03186042641,0.08169340106,-0.001672960396,0.04524807161,1
0.03186042641,0.0849611371,-0.00164506737,0.04613058252,1
0.03186042641,0.08822887314,-1.781130979e-07,0.04620650287,1
0.03186042641,0.09149660919,0.002407768077,0.04422525761,1
0.03186042641,0.09476434523,0.003769286138,0.04486905215,1
0.03186042641,0.09803208127,0.004154685627,0.04347226646,1
0.03186042641,0.1012998173,0.005504405589,0.04431547306,1
0.03186042641,0.1045675534,0.005845375018,0.04114410097,1
0.03186042641,0.1078352894,0.008398422572,0.03979078254,1
0.03186042641,0.1111030254,0.009347662055,0.03774246748,1
0.03186042641,0.1143707615,0.00960290767,0.03576999989,1
0.03186042641,0.1176384975,0.01222601864,0.03025226174,1
0.03512816246,0.006535472085,-0.02927937488,0.01666451724,1
0.03512816246,0.009803208127,-0.02875061695,0.01174430153,1
0.03512816246,0.01307094417,-0.02861111744,0.01209717176,1
0.03512816246,0.01633868021,-0.02887742154,0.01272854663,1
0.03512816246,0.01960641625,-0.02972347521,0.01493668933,1
0.03512816246,0.0228741523,-0.02935574007,0.01661786107,1
0.03512816246,0.02614188834,-0.02988153944,0.01800666777,1
0.03512816246,0.02940962438,-0.02876121534,0.02139193349,1
0.03512816246,0.03267736042,-0.02913261806,0.02463034478,1
0.03512816246,0.03594509647,-0.02867230468,0.02586922805,1
0.03512816246,0.03921283251,-0.02709737672,0.02949301632,1
0.03512816246,0.04248056855,-0.02479508684,0.03205810447,1
0.03512816246,0.04574830459,-0.02205003524,0.03524617992,1
0.03512816246,0.04901604064,-0.01817111737,0.03881004108,1
0.03512816246,0.05228377668,-0.01636589403,0.04096926797,1
0.03512816246,0.05555151272,-0.01299748823,0.04300526472,1
0.03512816246,0.05881924876,-0.009928929551,0.04373281004,1
0.03512816246,0.06208698481,-0.007016099461,0.04600218094,1
0.03512816246,0.06535472085,-0.005173593445,0.04601185848,1
0.03512816246,0.06862245689,-0.003146506603,0.04680202973,1
0.03512816246,0.07189019293,-0.003285773216,0.04562718171,1
0.03512816246,0.07515792898,-0.0003919615209,0.04690891302,1
0.03512816246,0.07842566502,0.0006000263386,0.04632983442,1
0.03512816246,0.08169340106,0.0008595887281,0.0456150675,1
0.03512816246,0.0849611371,0.001846873173,0.04686477394,1
0.03512816246,0.08822887314,0.003269606546,0.04747196237,1
0.03512816246,0.09149660919,0.003439222181,0.04650485177,1
0.03512816246,0.09476434523,0.005205443761,0.04605127913,1
0.03512816246,0.09803208127,0.006577736386,0.04570321923,1
0.03512816246,0.1012998173,0.006585990554,0.04526293933,1
0.03512816246,0.1045675534,0.008044219411,0.04359945077,1
0.03512816246,0.1078352894,0.008830167215,0.04111090953,1
0.03512816246,0.1111030254,0.009370680885,0.03944110578,1
0.03512816246,0.1143707615,0.01183366959,0.03646658126,1
0.03512816246,0.1176384975,0.0125131486,0.03247943881,1
0.0383958985,0.006535472085,-0.03220574489,0.01625655377,1
0.0383958985,0.009803208127,-0.03075790478,0.0102305322,1
0.0383958985,0.01307094417,-0.03009081006,0.01047457311,1
0.0383958985,0.01633868021,-0.03022871712,0.01207853985,1
0.0383958985,0.01960641625,-0.03172379131,0.01437091775,1
0.0383958985,0.0228741523,-0.03085314011,0.01542212714,1
0.0383958985,0.02614188834,-0.03259777196,0.0205227419,1
0.0383958985,0.02940962438,-0.03185023358,0.02250932897,1
0.0383958985,0.03267736042,-0.03158568843,0.02617738559,1
0.0383958985,0.03594509647,-0.02917965509,0.02677775227,1
0.0383958985,0.03921283251,-0.02715565275,0.03110634907,1
0.0383958985,0.04248056855,-0.02463351552,0.03459596996,1
0.0383958985,0.04574830459,-0.02230011907,0.03779610826,1
0.0383958985,0.04901604064,-0.01712529332,0.04028390288,1
0.0383958985,0.05228377668,-0.01219187481,0.04329030424,1
0.0383958985,0.05555151272,-0.008774218656,0.04396962142,1
0.0383958985,0.05881924876,-0.004278907064,0.04703228833,1
0.0383958985,0.06208698481,-0.002255179572,0.04868922915,1
0.0383958985,0.06535472085,0.001820143513,0.04832011891,1
0.0383958985,0.06862245689,0.002661316886,0.04854643242,1
0.0383958985,0.07189019293,0.00377375753,0.04791699856,1
0.0383958985,0.07515792898,0.005896468872,0.0461832089,1
0.0383958985,0.07842566502,0.00564389892,0.0455594786,1
0.0383958985,0.08169340106,0.005703704881,0.04629838464,1
0.0383958985,0.0849611371,0.007608769032,0.0464607806,1
0.0383958985,0.08822887314,0.006374347701,0.04716343023,1
0.0383958985,0.09149660919,0.005925111878,0.04744937134,1
0.0383958985,0.09476434523,0.008739811803,0.04706040042,1
0.0383958985,0.09803208127,0.007992936785,0.0467036154,1
0.0383958985,0.1012998173,0.007964165134,0.04588037054,1
0.0383958985,0.1045675534,0.008643136088,0.04619482977,1
0.0383958985,0.1078352894,0.01109356623,0.04339747093,1
0.0383958985,0.1111030254,0.01164508253,0.04160343923,1
0.0383958985,0.1143707615,0.01321911891,0.03987396107,1
0.0383958985,0.1176384975,0.01223744039,0.0351838638,1
0.04166363454,0.006535472085,-0.0289365178,0.01577632963,1
0.04166363454,0.009803208127,-0.02977884285,0.008976609608,1
0.04166363454,0.01307094417,-0.03142028368,0.008459393417,1
0.04166363454,0.01633868021,-0.03206407155,0.01063553079,1
0.04166363454,0.01960641625,-0.03321655417,0.01327344663,1
0.04166363454,0.0228741523,-0.03373259993,0.0163307311,1
0.04166363454,0.02614188834,-0.03341512709,0.01910191203,1
0.04166363454,0.02940962438,-0.03340842438,0.02302933303,1
0.04166363454,0.03267736042,-0.03077219299,0.02654593717,1
0.04166363454,0.03594509647,-0.02973276331,0.02918758599,1
0.04166363454,0.03921283251,-0.02707769315,0.03324704626,1
0.04166363454,0.04248056855,-0.02321078702,0.03566266649,1
0.04166363454,0.04574830459,-0.02008153287,0.0390329001,1
0.04166363454,0.04901604064,-0.01516095908,0.04329324032,1
0.04166363454,0.05228377668,-0.01051621242,0.04732175123,1
0.04166363454,0.05555151272,-0.005437501524,0.04813660761,1
0.04166363454,0.05881924876,-0.002371110594,0.04940974848,1
0.04166363454,0.06208698481,0.001387746866,0.0510972667,1
0.04166363454,0.06535472085,0.0048730933,0.05179282226,1
0.04166363454,0.06862245689,0.00724792217,0.05018907151,1
0.04166363454,0.07189019293,0.009409425767,0.04951040827,1
0.04166363454,0.07515792898,0.01200722899,0.04725386612,1
0.04166363454,0.07842566502,0.01300486727,0.04765106028,1
0.04166363454,0.08169340106,0.01246987546,0.0474142492,1
0.04166363454,0.0849611371,0.01089975064,0.046415758,1
0.04166363454,0.08822887314,0.01267900517,0.04593801741,1
0.04166363454,0.09149660919,0.01220633729,0.04675545726,1
0.04166363454,0.09476434523,0.01196781895,0.04754274088,1
0.04166363454,0.09803208127,0.01227776196,0.04673508535,1
0.04166363454,0.1012998173,0.01126726528,0.04598363846,1
0.04166363454,0.1045675534,0.01049717646,0.04754996844,1
0.04166363454,0.1078352894,0.0129222728,0.04566344158,1
0.04166363454,0.1111030254,0.01398881181,0.04533102834,1
0.04166363454,0.1143707615,0.01495357112,0.04195183989,1
0.04166363454,0.1176384975,0.01513337046,0.03709711446,1
0.04493137058,0.006535472085,-0.03115039104,0.01417149366,1
0.04493137058,0.009803208127,-0.03307107181,0.008992465105,1
0.04493137058,0.01307094417,-0.033689288,0.007877290702,1
0.04493137058,0.01633868021,-0.03477453563,0.009924626688,1
0.04493137058,0.01960641625,-0.0351481582,0.01245380068,1
0.04493137058,0.0228741523,-0.03480553559,0.01582984776,1
0.04493137058,0.02614188834,-0.03470258917,0.01944438508,1
0.04493137058,0.02940962438,-0.03351639612,0.024410451,1
0.04493137058,0.03267736042,-0.03243803602,0.02765697435,1
0.04493137058,0.03594509647,-0.02872866026,0.03299072017,1
0.04493137058,0.03921283251,-0.02533902464,0.03627646379,1
0.04493137058,0.04248056855,-0.02138279675,0.03818030545,1
0.04493137058,0.04574830459,-0.01736360522,0.04337016685,1
0.04493137058,0.04901604064,-0.01282916612,0.04799161052,1
0.04493137058,0.05228377668,-0.00924266954,0.05038714251,1
0.04493137058,0.05555151272,-0.003979149599,0.05214698896,1
0.04493137058,0.05881924876,0.002094770591,0.05226490735,1
0.04493137058,0.06208698481,0.004855751227,0.05473668305,1
0.04493137058,0.06535472085,0.006972415344,0.05562361758,1
0.04493137058,0.06862245689,0.01049855778,0.05284894463,1
0.04493137058,0.07189019293,0.01555464149,0.05125340227,1
0.04493137058,0.07515792898,0.01676173652,0.04945435398,1
0.04493137058,0.07842566502,0.01795680728,0.0477442602,1
0.04493137058,0.08169340106,0.01821093605,0.04668653004,1
0.04493137058,0.0849611371,0.01818497796,0.04570247013,1
0.04493137058,0.08822887314,0.01747387324,0.04513061444,1
0.04493137058,0.09149660919,0.01879975691,0.04420355691,1
0.04493137058,0.09476434523,0.01832015167,0.04501849908,1
0.04493137058,0.09803208127,0.01656913658,0.04583357551,1
0.04493137058,0.1012998173,0.01740830086,0.04527388824,1
0.04493137058,0.1045675534,0.01559103613,0.04607729935,1
0.04493137058,0.1078352894,0.01478118533,0.04639282575,1
0.04493137058,0.1111030254,0.01616427703,0.04459702604,1
0.04493137058,0.1143707615,0.01706474481,0.043737473,1
0.04493137058,0.1176384975,0.01807535203,0.03952041284,1
0.04819910663,0.006535472085,-0.03475545323,0.01318526144,1
0.04819910663,0.009803208127,-0.03359669269,0.006987649742,1
0.04819910663,0.01307094417,-0.03447601795,0.007157189205,1
0.04819910663,0.01633868021,-0.03435839713,0.00938069318,1
0.04819910663,0.01960641625,-0.03530415257,0.01126806955,1
0.04819910663,0.0228741523,-0.036038257,0.01562006333,1
0.04819910663,0.02614188834,-0.03601000856,0.01959529214,1
0.04819910663,0.02940962438,-0.03593289998,0.02549491935,1
0.04819910663,0.03267736042,-0.03338552275,0.02924850151,1
0.04819910663,0.03594509647,-0.02901305925,0.03390644692,1
0.04819910663,0.03921283251,-0.02658359801,0.03784612105,1
0.04819910663,0.04248056855,-0.02143932521,0.04182906904,1
0.04819910663,0.04574830459,-0.01597264053,0.04567310072,1
0.04819910663,0.04901604064,-0.01124899962,0.05037646891,1
0.04819910663,0.05228377668,-0.005700270905,0.05420814124,1
0.04819910663,0.05555151272,-0.002758270521,0.05587831215,1
0.04819910663,0.05881924876,0.0009060235436,0.05677963131,1
0.04819910663,0.06208698481,0.006140399672,0.05823748856,1
0.04819910663,0.06535472085,0.01034779088,0.05917895173,1
0.04819910663,0.06862245689,0.01435942022,0.05584284043,1
0.04819910663,0.07189019293,0.01862919623,0.05432547582,1
0.04819910663,0.07515792898,0.02089238587,0.05253639062,1
0.04819910663,0.07842566502,0.0229777906,0.04821263854,1
0.04819910663,0.08169340106,0.02339733331,0.04641777721,1
0.04819910663,0.0849611371,0.0226097029,0.04503384018,1
0.04819910663,0.08822887314,0.02305060779,0.04286854704,1
0.04819910663,0.09149660919,0.02299518642,0.04224185588,1
0.04819910663,0.09476434523,0.02268336216,0.04286164093,1
0.04819910663,0.09803208127,0.02159505762,0.04394953001,1
0.04819910663,0.1012998173,0.01938037908,0.04458889581,1
0.04819910663,0.1045675534,0.01928674866,0.04406948187,1
0.04819910663,0.1078352894,0.01774532008,0.04474409463,1
0.04819910663,0.1111030254,0.01753028897,0.04376502523,1
0.04819910663,0.1143707615,0.01884148913,0.04333117543,1
0.04819910663,0.1176384975,0.01947536122,0.0383861801,1
0.05146684267,0.006535472085,-0.0346082539,0.009014252898,1
0.05146684267,0.009803208127,-0.03507860468,0.007305030976,1
0.05146684267,0.01307094417,-0.03543157349,0.006164499237,1
0.05146684267,0.01633868021,-0.03612780106,0.008874845179,1
0.05146684267,0.01960641625,-0.03634114144,0.01321284133,1
0.05146684267,0.0228741523,-0.03628115316,0.01761782721,1
0.05146684267,0.02614188834,-0.03701986705,0.02461344497,1
0.05146684267,0.02940962438,-0.03548048321,0.02836036158,1
0.05146684267,0.03267736042,-0.03238618139,0.03126640246,1
0.05146684267,0.03594509647,-0.02979939377,0.03757143665,1
0.05146684267,0.03921283251,-0.02664603885,0.04019025576,1
0.05146684267,0.04248056855,-0.02191947141,0.04343220078,1
0.05146684267,0.04574830459,-0.01776528197,0.04854441752,1
0.05146684267,0.04901604064,-0.01268528513,0.05425461534,1
0.05146684267,0.05228377668,-0.006724268262,0.05590938632,1
0.05146684267,0.05555151272,-0.002217461391,0.05990120365,1
0.05146684267,0.05881924876,0.002212615711,0.06108866025,1
0.05146684267,0.06208698481,0.008135826903,0.06037386749,1
0.05146684267,0.06535472085,0.01048167912,0.05920667516,1
0.05146684267,0.06862245689,0.01643313448,0.05875961671,1
0.05146684267,0.07189019293,0.0212647973,0.05721849192,1
0.05146684267,0.07515792898,0.02596844022,0.05461743032,1
0.05146684267,0.07842566502,0.02698502194,0.04966634225,1
0.05146684267,0.08169340106,0.0288525977,0.04635219757,1
0.05146684267,0.0849611371,0.02979041067,0.04378632196,1
0.05146684267,0.08822887314,0.03035621738,0.04282333087,1
0.05146684267,0.09149660919,0.0283466085,0.04041149977,1
0.05146684267,0.09476434523,0.026840269,0.0403259879,1
0.05146684267,0.09803208127,0.02716401388,0.04029124055,1
0.05146684267,0.1012998173,0.02610013283,0.04131779737,1
0.05146684267,0.1045675534,0.02370172937,0.04186292437,1
0.05146684267,0.1078352894,0.02220011254,0.04106091834,1
0.05146684267,0.1111030254,0.02130230463,0.0406450894,1
0.05146684267,0.1143707615,0.02019326147,0.04191855216,1
0.05146684267,0.1176384975,0.02030264764,0.03922591147,1
0.05473457871,0.006535472085,-0.03520907551,0.01132460048,1
0.05473457871,0.009803208127,-0.03704219209,0.006247015962,1
0.05473457871,0.01307094417,-0.03725270137,0.00758491111,1
0.05473457871,0.01633868021,-0.03713417008,0.009951770422,1
0.05473457871,0.01960641625,-0.03729738566,0.0138423837,1
0.05473457871,0.0228741523,-0.03676081539,0.01851219624,1
0.05473457871,0.02614188834,-0.03753380004,0.02260583771,1
0.05473457871,0.02940962438,-0.03566098573,0.02962839768,1
0.05473457871,0.03267736042,-0.03272930939,0.03523470401,1
0.05473457871,0.03594509647,-0.03056882172,0.0376217993,1
0.05473457871,0.03921283251,-0.02861218986,0.04461859069,1
0.05473457871,0.04248056855,-0.02470117184,0.05219243265,1
0.05473457871,0.04574830459,-0.01904977854,0.05645395821,1
0.05473457871,0.04901604064,-0.01477196995,0.05930861914,1
0.05473457871,0.05228377668,-0.01171169039,0.061558578,1
0.05473457871,0.05555151272,-0.005937042262,0.06372582931,1
0.05473457871,0.05881924876,-0.001148825048,0.06445292067,1
0.05473457871,0.06208698481,0.005643446562,0.06446152939,1
0.05473457871,0.06535472085,0.01187028441,0.06267635877,1
0.05473457871,0.06862245689,0.01637964994,0.05992163286,1
0.05473457871,0.07189019293,0.02311113177,0.06013653664,1
0.05473457871,0.07515792898,0.03048107704,0.05668145338,1
0.05473457871,0.07842566502,0.03500011872,0.05410467473,1
0.05473457871,0.08169340106,0.03379548265,0.04824838684,1
0.05473457871,0.0849611371,0.03374377025,0.04371416853,1
0.05473457871,0.08822887314,0.03694253363,0.03933646178,1
0.05473457871,0.09149660919,0.03398425868,0.03803998352,1
0.05473457871,0.09476434523,0.03520960709,0.03728731903,1
